"gwcode","fid","start","end","heg_main_match","rowmin","rowmax","colmin","colmax","filename"
300,28,1855,1908,"turkish [org]",312,416,409,613,"300_1855_1908_turkish_[org].tif"
300,28,1855,1908,"friulian [org]",312,416,409,613,"300_1855_1908_friulian_[org].tif"
300,28,1855,1908,"romansch [org]",312,416,409,613,"300_1855_1908_romansch_[org].tif"
300,28,1855,1908,"ladin [org]",312,416,409,613,"300_1855_1908_ladin_[org].tif"
300,29,1909,1918,"italian [org]",312,416,409,613,"300_1909_1918_italian_[org].tif"
300,29,1909,1918,"croatian [org]",312,416,409,613,"300_1909_1918_croatian_[org].tif"
300,29,1909,1918,"slovene [org]",312,416,409,613,"300_1909_1918_slovene_[org].tif"
300,29,1909,1918,"serbian [org]",312,416,409,613,"300_1909_1918_serbian_[org].tif"
300,29,1909,1918,"bosnian [org]",312,416,409,613,"300_1909_1918_bosnian_[org].tif"
300,29,1909,1918,"albanian [l2]",312,416,409,613,"300_1909_1918_albanian_[l2].tif"
300,29,1909,1918,"german [l5]",312,416,409,613,"300_1909_1918_german_[l5].tif"
300,29,1909,1918,"hungarian [org]",312,416,409,613,"300_1909_1918_hungarian_[org].tif"
300,29,1909,1918,"romanian [org]",312,416,409,613,"300_1909_1918_romanian_[org].tif"
300,29,1909,1918,"ukrainian [org]",312,416,409,613,"300_1909_1918_ukrainian_[org].tif"
300,29,1909,1918,"armenian [l2]",312,416,409,613,"300_1909_1918_armenian_[l2].tif"
300,29,1909,1918,"bulgarian [org]",312,416,409,613,"300_1909_1918_bulgarian_[org].tif"
300,29,1909,1918,"rusyn [org]",312,416,409,613,"300_1909_1918_rusyn_[org].tif"
300,29,1909,1918,"russian [org]",312,416,409,613,"300_1909_1918_russian_[org].tif"
300,29,1909,1918,"slovak [org]",312,416,409,613,"300_1909_1918_slovak_[org].tif"
300,29,1909,1918,"czech [org]",312,416,409,613,"300_1909_1918_czech_[org].tif"
300,29,1909,1918,"jewish",312,416,409,613,"300_1909_1918_jewish.tif"
300,29,1909,1918,"polish [org]",312,416,409,613,"300_1909_1918_polish_[org].tif"
300,29,1909,1918,"turkish [org]",312,416,409,613,"300_1909_1918_turkish_[org].tif"
300,29,1909,1918,"friulian [org]",312,416,409,613,"300_1909_1918_friulian_[org].tif"
300,29,1909,1918,"romansch [org]",312,416,409,613,"300_1909_1918_romansch_[org].tif"
300,29,1909,1918,"ladin [org]",312,416,409,613,"300_1909_1918_ladin_[org].tif"
305,30,1919,1919,"italian [org]",315,416,409,611,"305_1919_1919_italian_[org].tif"
305,30,1919,1919,"croatian [org]",315,416,409,611,"305_1919_1919_croatian_[org].tif"
305,30,1919,1919,"serbian [org]",315,416,409,611,"305_1919_1919_serbian_[org].tif"
305,30,1919,1919,"bosnian [org]",315,416,409,611,"305_1919_1919_bosnian_[org].tif"
305,30,1919,1919,"albanian [l2]",315,416,409,611,"305_1919_1919_albanian_[l2].tif"
305,30,1919,1919,"german [l5]",315,416,409,611,"305_1919_1919_german_[l5].tif"
305,30,1919,1919,"polish [org]",315,416,409,611,"305_1919_1919_polish_[org].tif"
305,30,1919,1919,"ukrainian [org]",315,416,409,611,"305_1919_1919_ukrainian_[org].tif"
305,30,1919,1919,"rusyn [org]",315,416,409,611,"305_1919_1919_rusyn_[org].tif"
305,30,1919,1919,"romanian [org]",315,416,409,611,"305_1919_1919_romanian_[org].tif"
305,30,1919,1919,"armenian [l2]",315,416,409,611,"305_1919_1919_armenian_[l2].tif"
305,30,1919,1919,"jewish",315,416,409,611,"305_1919_1919_jewish.tif"
305,30,1919,1919,"hungarian [org]",315,416,409,611,"305_1919_1919_hungarian_[org].tif"
305,30,1919,1919,"slovene [org]",315,416,409,611,"305_1919_1919_slovene_[org].tif"
305,30,1919,1919,"friulian [org]",315,416,409,611,"305_1919_1919_friulian_[org].tif"
305,30,1919,1919,"romansch [org]",315,416,409,611,"305_1919_1919_romansch_[org].tif"
305,30,1919,1919,"czech [org]",315,416,409,611,"305_1919_1919_czech_[org].tif"
305,30,1919,1919,"slovak [org]",315,416,409,611,"305_1919_1919_slovak_[org].tif"
305,30,1919,1919,"ladin [org]",315,416,409,611,"305_1919_1919_ladin_[org].tif"
305,31,1920,1942,"german [l5]",336,368,409,501,"305_1920_1942_german_[l5].tif"
305,31,1920,1942,"hungarian [org]",336,368,409,501,"305_1920_1942_hungarian_[org].tif"
305,31,1920,1942,"slovene [org]",336,368,409,501,"305_1920_1942_slovene_[org].tif"
305,31,1920,1942,"romansch [org]",336,368,409,501,"305_1920_1942_romansch_[org].tif"
305,31,1920,1942,"czech [org]",336,368,409,501,"305_1920_1942_czech_[org].tif"
305,31,1920,1942,"slovak [org]",336,368,409,501,"305_1920_1942_slovak_[org].tif"
305,31,1920,1942,"friulian [org]",336,368,409,501,"305_1920_1942_friulian_[org].tif"
305,31,1920,1942,"italian [org]",336,368,409,501,"305_1920_1942_italian_[org].tif"
305,31,1920,1942,"croatian [org]",336,368,409,501,"305_1920_1942_croatian_[org].tif"
305,31,1920,1942,"ladin [org]",336,368,409,501,"305_1920_1942_ladin_[org].tif"
305,31,1943,2020,"german [l5]",336,368,409,501,"305_1943_2020_german_[l5].tif"
305,31,1943,2020,"hungarian [org]",336,368,409,501,"305_1943_2020_hungarian_[org].tif"
305,31,1943,2020,"slovene [org]",336,368,409,501,"305_1943_2020_slovene_[org].tif"
305,31,1943,2020,"romansch [org]",336,368,409,501,"305_1943_2020_romansch_[org].tif"
305,31,1943,2020,"czech [org]",336,368,409,501,"305_1943_2020_czech_[org].tif"
305,31,1943,2020,"slovak [org]",336,368,409,501,"305_1943_2020_slovak_[org].tif"
305,31,1943,2020,"friulian [org]",336,368,409,501,"305_1943_2020_friulian_[org].tif"
305,31,1943,2020,"italian [org]",336,368,409,501,"305_1943_2020_italian_[org].tif"
305,31,1943,2020,"croatian [org]",336,368,409,501,"305_1943_2020_croatian_[org].tif"
305,31,1943,2020,"ladin [org]",336,368,409,501,"305_1943_2020_ladin_[org].tif"
310,33,1919,1919,"german [l5]",340,395,468,613,"310_1919_1919_german_[l5].tif"
310,33,1919,1919,"hungarian [org]",340,395,468,613,"310_1919_1919_hungarian_[org].tif"
310,33,1919,1919,"romanian [org]",340,395,468,613,"310_1919_1919_romanian_[org].tif"
310,33,1919,1919,"ukrainian [org]",340,395,468,613,"310_1919_1919_ukrainian_[org].tif"
310,33,1919,1919,"armenian [l2]",340,395,468,613,"310_1919_1919_armenian_[l2].tif"
310,33,1919,1919,"bulgarian [org]",340,395,468,613,"310_1919_1919_bulgarian_[org].tif"
310,33,1919,1919,"rusyn [org]",340,395,468,613,"310_1919_1919_rusyn_[org].tif"
310,33,1919,1919,"russian [org]",340,395,468,613,"310_1919_1919_russian_[org].tif"
310,33,1919,1919,"slovak [org]",340,395,468,613,"310_1919_1919_slovak_[org].tif"
310,33,1919,1919,"serbian [org]",340,395,468,613,"310_1919_1919_serbian_[org].tif"
310,33,1919,1919,"czech [org]",340,395,468,613,"310_1919_1919_czech_[org].tif"
310,33,1919,1919,"jewish",340,395,468,613,"310_1919_1919_jewish.tif"
310,33,1919,1919,"croatian [org]",340,395,468,613,"310_1919_1919_croatian_[org].tif"
310,33,1919,1919,"bosnian [org]",340,395,468,613,"310_1919_1919_bosnian_[org].tif"
310,33,1919,1919,"slovene [org]",340,395,468,613,"310_1919_1919_slovene_[org].tif"
310,33,1919,1919,"polish [org]",340,395,468,613,"310_1919_1919_polish_[org].tif"
310,33,1919,1919,"albanian [l2]",340,395,468,613,"310_1919_1919_albanian_[l2].tif"
310,33,1919,1919,"italian [org]",340,395,468,613,"310_1919_1919_italian_[org].tif"
310,33,1919,1919,"turkish [org]",340,395,468,613,"310_1919_1919_turkish_[org].tif"
310,34,1920,1920,"german [l5]",342,395,468,612,"310_1920_1920_german_[l5].tif"
310,34,1920,1920,"hungarian [org]",342,395,468,612,"310_1920_1920_hungarian_[org].tif"
310,34,1920,1920,"romanian [org]",342,395,468,612,"310_1920_1920_romanian_[org].tif"
310,34,1920,1920,"ukrainian [org]",342,395,468,612,"310_1920_1920_ukrainian_[org].tif"
310,34,1920,1920,"armenian [l2]",342,395,468,612,"310_1920_1920_armenian_[l2].tif"
310,34,1920,1920,"bulgarian [org]",342,395,468,612,"310_1920_1920_bulgarian_[org].tif"
310,34,1920,1920,"rusyn [org]",342,395,468,612,"310_1920_1920_rusyn_[org].tif"
310,34,1920,1920,"slovak [org]",342,395,468,612,"310_1920_1920_slovak_[org].tif"
310,34,1920,1920,"serbian [org]",342,395,468,612,"310_1920_1920_serbian_[org].tif"
310,34,1920,1920,"czech [org]",342,395,468,612,"310_1920_1920_czech_[org].tif"
310,34,1920,1920,"jewish",342,395,468,612,"310_1920_1920_jewish.tif"
310,34,1920,1920,"croatian [org]",342,395,468,612,"310_1920_1920_croatian_[org].tif"
310,34,1920,1920,"bosnian [org]",342,395,468,612,"310_1920_1920_bosnian_[org].tif"
310,34,1920,1920,"slovene [org]",342,395,468,612,"310_1920_1920_slovene_[org].tif"
310,34,1920,1920,"albanian [l2]",342,395,468,612,"310_1920_1920_albanian_[l2].tif"
310,34,1920,1920,"italian [org]",342,395,468,612,"310_1920_1920_italian_[org].tif"
310,34,1920,1920,"turkish [org]",342,395,468,612,"310_1920_1920_turkish_[org].tif"
310,35,1921,1938,"german [l5]",342,376,488,569,"310_1921_1938_german_[l5].tif"
310,35,1921,1938,"hungarian [org]",342,376,488,569,"310_1921_1938_hungarian_[org].tif"
310,35,1921,1938,"romanian [org]",342,376,488,569,"310_1921_1938_romanian_[org].tif"
310,35,1921,1938,"slovene [org]",342,376,488,569,"310_1921_1938_slovene_[org].tif"
310,35,1921,1938,"ukrainian [org]",342,376,488,569,"310_1921_1938_ukrainian_[org].tif"
310,35,1921,1938,"rusyn [org]",342,376,488,569,"310_1921_1938_rusyn_[org].tif"
310,35,1921,1938,"slovak [org]",342,376,488,569,"310_1921_1938_slovak_[org].tif"
310,35,1921,1938,"serbian [org]",342,376,488,569,"310_1921_1938_serbian_[org].tif"
310,35,1921,1938,"croatian [org]",342,376,488,569,"310_1921_1938_croatian_[org].tif"
310,36,1939,1945,"german [l5]",337,376,488,569,"310_1939_1945_german_[l5].tif"
310,36,1939,1945,"hungarian [org]",337,376,488,569,"310_1939_1945_hungarian_[org].tif"
310,36,1939,1945,"romanian [org]",337,376,488,569,"310_1939_1945_romanian_[org].tif"
310,36,1939,1945,"slovene [org]",337,376,488,569,"310_1939_1945_slovene_[org].tif"
310,36,1939,1945,"ukrainian [org]",337,376,488,569,"310_1939_1945_ukrainian_[org].tif"
310,36,1939,1945,"rusyn [org]",337,376,488,569,"310_1939_1945_rusyn_[org].tif"
310,36,1939,1945,"slovak [org]",337,376,488,569,"310_1939_1945_slovak_[org].tif"
310,36,1939,1945,"serbian [org]",337,376,488,569,"310_1939_1945_serbian_[org].tif"
310,36,1939,1945,"croatian [org]",337,376,488,569,"310_1939_1945_croatian_[org].tif"
310,36,1946,1947,"german [l5]",337,376,488,569,"310_1946_1947_german_[l5].tif"
310,36,1946,1947,"hungarian [org]",337,376,488,569,"310_1946_1947_hungarian_[org].tif"
310,36,1946,1947,"romanian [org]",337,376,488,569,"310_1946_1947_romanian_[org].tif"
310,36,1946,1947,"slovene [org]",337,376,488,569,"310_1946_1947_slovene_[org].tif"
310,36,1946,1947,"ukrainian [org]",337,376,488,569,"310_1946_1947_ukrainian_[org].tif"
310,36,1946,1947,"rusyn [org]",337,376,488,569,"310_1946_1947_rusyn_[org].tif"
310,36,1946,1947,"slovak [org]",337,376,488,569,"310_1946_1947_slovak_[org].tif"
310,36,1946,1947,"serbian [org]",337,376,488,569,"310_1946_1947_serbian_[org].tif"
310,36,1946,1947,"croatian [org]",337,376,488,569,"310_1946_1947_croatian_[org].tif"
310,36,1946,1947,"romani [l5]",337,376,488,569,"310_1946_1947_romani_[l5].tif"
310,37,1948,1948,"german [l5]",342,376,488,569,"310_1948_1948_german_[l5].tif"
310,37,1948,1948,"hungarian [org]",342,376,488,569,"310_1948_1948_hungarian_[org].tif"
310,37,1948,1948,"romanian [org]",342,376,488,569,"310_1948_1948_romanian_[org].tif"
310,37,1948,1948,"slovene [org]",342,376,488,569,"310_1948_1948_slovene_[org].tif"
310,37,1948,1948,"ukrainian [org]",342,376,488,569,"310_1948_1948_ukrainian_[org].tif"
310,37,1948,1948,"rusyn [org]",342,376,488,569,"310_1948_1948_rusyn_[org].tif"
310,37,1948,1948,"slovak [org]",342,376,488,569,"310_1948_1948_slovak_[org].tif"
310,37,1948,1948,"serbian [org]",342,376,488,569,"310_1948_1948_serbian_[org].tif"
310,37,1948,1948,"croatian [org]",342,376,488,569,"310_1948_1948_croatian_[org].tif"
310,37,1948,1948,"romani [l5]",342,376,488,569,"310_1948_1948_romani_[l5].tif"
310,37,1949,2020,"german [l5]",342,376,488,569,"310_1949_2020_german_[l5].tif"
310,37,1949,2020,"hungarian [org]",342,376,488,569,"310_1949_2020_hungarian_[org].tif"
310,37,1949,2020,"romanian [org]",342,376,488,569,"310_1949_2020_romanian_[org].tif"
310,37,1949,2020,"slovene [org]",342,376,488,569,"310_1949_2020_slovene_[org].tif"
310,37,1949,2020,"ukrainian [org]",342,376,488,569,"310_1949_2020_ukrainian_[org].tif"
310,37,1949,2020,"rusyn [org]",342,376,488,569,"310_1949_2020_rusyn_[org].tif"
310,37,1949,2020,"slovak [org]",342,376,488,569,"310_1949_2020_slovak_[org].tif"
310,37,1949,2020,"serbian [org]",342,376,488,569,"310_1949_2020_serbian_[org].tif"
310,37,1949,2020,"croatian [org]",342,376,488,569,"310_1949_2020_croatian_[org].tif"
310,37,1949,2020,"romani [l5]",342,376,488,569,"310_1949_2020_romani_[l5].tif"
315,38,1919,1938,"german [l5]",312,352,440,589,"315_1919_1938_german_[l5].tif"
315,38,1919,1938,"czech [org]",312,352,440,589,"315_1919_1938_czech_[org].tif"
315,38,1919,1938,"hungarian [org]",312,352,440,589,"315_1919_1938_hungarian_[org].tif"
315,38,1919,1938,"polish [org]",312,352,440,589,"315_1919_1938_polish_[org].tif"
315,38,1919,1938,"romanian [org]",312,352,440,589,"315_1919_1938_romanian_[org].tif"
315,38,1919,1938,"ukrainian [org]",312,352,440,589,"315_1919_1938_ukrainian_[org].tif"
315,38,1919,1938,"rusyn [org]",312,352,440,589,"315_1919_1938_rusyn_[org].tif"
315,38,1919,1938,"slovak [org]",312,352,440,589,"315_1919_1938_slovak_[org].tif"
315,38,1919,1938,"jewish",312,352,440,589,"315_1919_1938_jewish.tif"
315,38,1919,1938,"slovene [org]",312,352,440,589,"315_1919_1938_slovene_[org].tif"
315,40,1939,1939,"german [l5]",316,350,452,589,"315_1939_1939_german_[l5].tif"
315,40,1939,1939,"hungarian [org]",316,350,452,589,"315_1939_1939_hungarian_[org].tif"
315,40,1939,1939,"romanian [org]",316,350,452,589,"315_1939_1939_romanian_[org].tif"
315,40,1939,1939,"ukrainian [org]",316,350,452,589,"315_1939_1939_ukrainian_[org].tif"
315,40,1939,1939,"rusyn [org]",316,350,452,589,"315_1939_1939_rusyn_[org].tif"
315,40,1939,1939,"slovak [org]",316,350,452,589,"315_1939_1939_slovak_[org].tif"
315,40,1939,1939,"polish [org]",316,350,452,589,"315_1939_1939_polish_[org].tif"
315,40,1939,1939,"jewish",316,350,452,589,"315_1939_1939_jewish.tif"
315,40,1939,1939,"czech [org]",316,350,452,589,"315_1939_1939_czech_[org].tif"
315,40,1939,1939,"slovene [org]",316,350,452,589,"315_1939_1939_slovene_[org].tif"
315,40,1940,1945,"german [l5]",316,350,452,589,"315_1940_1945_german_[l5].tif"
315,40,1940,1945,"hungarian [org]",316,350,452,589,"315_1940_1945_hungarian_[org].tif"
315,40,1940,1945,"romanian [org]",316,350,452,589,"315_1940_1945_romanian_[org].tif"
315,40,1940,1945,"ukrainian [org]",316,350,452,589,"315_1940_1945_ukrainian_[org].tif"
315,40,1940,1945,"rusyn [org]",316,350,452,589,"315_1940_1945_rusyn_[org].tif"
315,40,1940,1945,"slovak [org]",316,350,452,589,"315_1940_1945_slovak_[org].tif"
315,40,1940,1945,"polish [org]",316,350,452,589,"315_1940_1945_polish_[org].tif"
315,40,1940,1945,"jewish",316,350,452,589,"315_1940_1945_jewish.tif"
315,40,1940,1945,"czech [org]",316,350,452,589,"315_1940_1945_czech_[org].tif"
315,40,1940,1945,"slovene [org]",316,350,452,589,"315_1940_1945_slovene_[org].tif"
315,41,1946,1946,"german [l5]",312,348,440,565,"315_1946_1946_german_[l5].tif"
315,41,1946,1946,"czech [org]",312,348,440,565,"315_1946_1946_czech_[org].tif"
315,41,1946,1946,"hungarian [org]",312,348,440,565,"315_1946_1946_hungarian_[org].tif"
315,41,1946,1946,"polish [org]",312,348,440,565,"315_1946_1946_polish_[org].tif"
315,41,1946,1946,"ukrainian [org]",312,348,440,565,"315_1946_1946_ukrainian_[org].tif"
315,41,1946,1946,"rusyn [org]",312,348,440,565,"315_1946_1946_rusyn_[org].tif"
315,41,1946,1946,"slovak [org]",312,348,440,565,"315_1946_1946_slovak_[org].tif"
315,41,1946,1946,"slovene [org]",312,348,440,565,"315_1946_1946_slovene_[org].tif"
315,41,1947,1947,"german [l5]",312,348,440,565,"315_1947_1947_german_[l5].tif"
315,41,1947,1947,"czech [org]",312,348,440,565,"315_1947_1947_czech_[org].tif"
315,41,1947,1947,"hungarian [org]",312,348,440,565,"315_1947_1947_hungarian_[org].tif"
315,41,1947,1947,"polish [org]",312,348,440,565,"315_1947_1947_polish_[org].tif"
315,41,1947,1947,"ukrainian [org]",312,348,440,565,"315_1947_1947_ukrainian_[org].tif"
315,41,1947,1947,"rusyn [org]",312,348,440,565,"315_1947_1947_rusyn_[org].tif"
315,41,1947,1947,"slovak [org]",312,348,440,565,"315_1947_1947_slovak_[org].tif"
315,41,1947,1947,"slovene [org]",312,348,440,565,"315_1947_1947_slovene_[org].tif"
315,42,1948,1948,"german [l5]",312,352,440,565,"315_1948_1948_german_[l5].tif"
315,42,1948,1948,"czech [org]",312,352,440,565,"315_1948_1948_czech_[org].tif"
315,42,1948,1948,"hungarian [org]",312,352,440,565,"315_1948_1948_hungarian_[org].tif"
315,42,1948,1948,"polish [org]",312,352,440,565,"315_1948_1948_polish_[org].tif"
315,42,1948,1948,"ukrainian [org]",312,352,440,565,"315_1948_1948_ukrainian_[org].tif"
315,42,1948,1948,"slovak [org]",312,352,440,565,"315_1948_1948_slovak_[org].tif"
315,42,1948,1948,"rusyn [org]",312,352,440,565,"315_1948_1948_rusyn_[org].tif"
315,42,1948,1948,"slovene [org]",312,352,440,565,"315_1948_1948_slovene_[org].tif"
315,42,1949,1992,"german [l5]",312,352,440,565,"315_1949_1992_german_[l5].tif"
315,42,1949,1992,"czech [org]",312,352,440,565,"315_1949_1992_czech_[org].tif"
315,42,1949,1992,"hungarian [org]",312,352,440,565,"315_1949_1992_hungarian_[org].tif"
315,42,1949,1992,"polish [org]",312,352,440,565,"315_1949_1992_polish_[org].tif"
315,42,1949,1992,"ukrainian [org]",312,352,440,565,"315_1949_1992_ukrainian_[org].tif"
315,42,1949,1992,"slovak [org]",312,352,440,565,"315_1949_1992_slovak_[org].tif"
315,42,1949,1992,"rusyn [org]",312,352,440,565,"315_1949_1992_rusyn_[org].tif"
315,42,1949,1992,"slovene [org]",312,352,440,565,"315_1949_1992_slovene_[org].tif"
316,43,1993,2020,"german [l5]",312,342,440,521,"316_1993_2020_german_[l5].tif"
316,43,1993,2020,"czech [org]",312,342,440,521,"316_1993_2020_czech_[org].tif"
316,43,1993,2020,"polish [org]",312,342,440,521,"316_1993_2020_polish_[org].tif"
316,43,1993,2020,"slovak [org]",312,342,440,521,"316_1993_2020_slovak_[org].tif"
317,44,1993,2020,"german [l5]",329,352,497,565,"317_1993_2020_german_[l5].tif"
317,44,1993,2020,"hungarian [org]",329,352,497,565,"317_1993_2020_hungarian_[org].tif"
317,44,1993,2020,"ukrainian [org]",329,352,497,565,"317_1993_2020_ukrainian_[org].tif"
317,44,1993,2020,"slovak [org]",329,352,497,565,"317_1993_2020_slovak_[org].tif"
317,44,1993,2020,"rusyn [org]",329,352,497,565,"317_1993_2020_rusyn_[org].tif"
317,44,1993,2020,"polish [org]",329,352,497,565,"317_1993_2020_polish_[org].tif"
317,44,1993,2020,"czech [org]",329,352,497,565,"317_1993_2020_czech_[org].tif"
317,44,1993,2020,"slovene [org]",329,352,497,565,"317_1993_2020_slovene_[org].tif"
325,45,1855,1919,"italian [org]",364,485,374,517,"325_1855_1919_italian_[org].tif"
325,45,1855,1919,"albanian [l2]",364,485,374,517,"325_1855_1919_albanian_[l2].tif"
325,45,1855,1919,"german [l5]",364,485,374,517,"325_1855_1919_german_[l5].tif"
325,45,1855,1919,"sardinian [l5]",364,485,374,517,"325_1855_1919_sardinian_[l5].tif"
325,45,1855,1919,"catalan-valencian-balear [org]",364,485,374,517,"325_1855_1919_catalan-valencian-balear_[org].tif"
325,45,1855,1919,"slovene [org]",364,485,374,517,"325_1855_1919_slovene_[org].tif"
325,45,1855,1919,"friulian [org]",364,485,374,517,"325_1855_1919_friulian_[org].tif"
325,45,1855,1919,"ladin [org]",364,485,374,517,"325_1855_1919_ladin_[org].tif"
325,45,1855,1919,"french [org]",364,485,374,517,"325_1855_1919_french_[org].tif"
325,45,1855,1919,"romansch [org]",364,485,374,517,"325_1855_1919_romansch_[org].tif"
325,45,1855,1919,"greek [l2]",364,485,374,517,"325_1855_1919_greek_[l2].tif"
325,45,1855,1919,"occitan [org]",364,485,374,517,"325_1855_1919_occitan_[org].tif"
325,45,1855,1919,"croatian [org]",364,485,374,517,"325_1855_1919_croatian_[org].tif"
325,46,1920,1945,"italian [org]",359,485,374,517,"325_1920_1945_italian_[org].tif"
325,46,1920,1945,"albanian [l2]",359,485,374,517,"325_1920_1945_albanian_[l2].tif"
325,46,1920,1945,"german [l5]",359,485,374,517,"325_1920_1945_german_[l5].tif"
325,46,1920,1945,"sardinian [l5]",359,485,374,517,"325_1920_1945_sardinian_[l5].tif"
325,46,1920,1945,"catalan-valencian-balear [org]",359,485,374,517,"325_1920_1945_catalan-valencian-balear_[org].tif"
325,46,1920,1945,"slovene [org]",359,485,374,517,"325_1920_1945_slovene_[org].tif"
325,46,1920,1945,"friulian [org]",359,485,374,517,"325_1920_1945_friulian_[org].tif"
325,46,1920,1945,"croatian [org]",359,485,374,517,"325_1920_1945_croatian_[org].tif"
325,46,1920,1945,"ladin [org]",359,485,374,517,"325_1920_1945_ladin_[org].tif"
325,46,1920,1945,"french [org]",359,485,374,517,"325_1920_1945_french_[org].tif"
325,46,1920,1945,"romansch [org]",359,485,374,517,"325_1920_1945_romansch_[org].tif"
